strategy,trade_id,entry_signal_timestamp,entry_fill_timestamp,exit_signal_timestamp,exit_fill_timestamp,entry_reference_price,entry_execution_price,exit_reference_price,exit_execution_price,quantity,entry_fee_rate,entry_fee_amount,exit_fee_rate,exit_fee_amount,total_fees,entry_slippage_bps,entry_slippage_usdt,exit_slippage_bps,exit_slippage_usdt,total_analytical_slippage,gross_pnl_reference,gross_pnl_exec,net_pnl_runtime,net_pnl_corrected,reconciliation_error,exit_reason,initial_stop,initial_target,atr_at_entry,holding_duration,MFE,MAE,entry_order_type,entry_liquidity_role,entry_execution_assumption,exit_order_type,exit_liquidity_role,exit_execution_assumption
donchian,528,1728876600000,1728876600000,1728910800000,1728910800000,2514.53,2515.032906,2559.9,2559.38802,0.007953772673223227,0.001,0.02018039524682545,0.001,0.02018039524682545,0.04036079049365091,2,0.004,2,0.004072172533236828,0.008072172533236277,0.3608626661841369,0.3527904936509006,0.3124297031572497,0.3124297031572497,0,take_profit,2492.709293772205,2558.171412455591,10.91035311389766,38,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,529,1728913500000,1728913500000,1728916200000,1728916200000,2568.83,2569.343766,2626.71,2626.184658,0.007785645605197697,0.001,0.02022527152049766,0.001,0.02022527152049766,0.04045054304099532,2,0.004,2,0.004090126633525769,0.008090126633525319,0.4506331676288436,0.4425430409953183,0.4020924979543229,0.4020924979543229,0,take_profit,2546.254146185518,2613.981707628965,11.28792690724126,3,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,530,1728945000000,1728945000000,1728952200000,1728952200000,2636.59,2637.117318,2620.81,2620.285838,0.007585555585054938,0.001,0.01994016193644062,0.001,0.01994016193644062,0.03988032387288125,2,0.004,2,0.003976059986573566,0.007976059986574191,-0.1197000671321684,-0.1276761271187426,-0.1675564509916239,-0.1675564509916239,0,stop_loss,2619.194638539132,2671.380722921736,8.697680730434001,8,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,531,1729179000000,1729179000000,1729188000000,1729188000000,2624.24,2624.764848,2586.82,2586.302636,0.007621254153583514,0.001,0.0198574348535195,0.001,0.0198574348535195,0.039714869707039,2,0.004,2,0.003942962533914581,0.007942962533913356,-0.2851873304270922,-0.2931302929610055,-0.3328451626680445,-0.3328451626680445,0,stop_loss,2601.624528561691,2669.470942876617,11.30773571915441,10,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,532,1729237500000,1729237500000,1729243800000,1729243800000,2644.43,2644.958886,2623.03,2622.505394,0.007563066520951586,0.001,0.01991909137318817,0.001,0.01991909137318817,0.03983818274637635,2,0.004,2,0.003967630075290328,0.007967630075290361,-0.1618496235483612,-0.1698172536236515,-0.2096554363700279,-0.2096554363700279,0,stop_loss,2627.93590490621,2677.41819018758,8.247047546894819,7,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,533,1729261800000,1729261800000,1729284300000,1729284300000,2639.55,2640.07791,2643.65,2643.12127,0.007577049118220909,0.001,0.02001552984410221,0.001,0.02001552984410221,0.04003105968820442,2,0.004,2,0.004006213180276942,0.008006213180275338,0.03106590138470504,0.0230596882044297,-0.01697137148377473,-0.01697137148377473,0,trailing_stop,2620.41834242743,2677.813315145141,9.565828786285152,25,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,534,1729349100000,1729349100000,1729353600000,1729353600000,2649.95,2650.47999,2639.85,2639.32203,0.00754731221343799,0.001,0.01996189369610747,0.001,0.01996189369610747,0.03992378739221494,2,0.004,2,0.003984754429328856,0.007984754429329555,-0.07622785335572302,-0.08421260778505257,-0.1241363951772675,-0.1241363951772675,0,stop_loss,2640.73848846314,2668.37302307372,4.605755768429993,5,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,535,1729432800000,1729432800000,1729461600000,1729461600000,2691.53,2692.068306,2720.59,2720.045882,0.007430717844497367,0.001,0.02010794673661449,0.001,0.02010794673661449,0.04021589347322898,2,0.004,2,0.004043187332112218,0.008043187332110124,0.2159366605610931,0.2078934732289829,0.167677579755754,0.167677579755754,0,take_profit,2677.198814499835,2720.19237100033,7.165592750082331,32,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,536,1729462500000,1729462500000,1729478700000,1729478700000,2744.4,2744.94888,2731.75,2731.20365,0.007287567409998542,0.001,0.01995391535490453,0.001,0.01995391535490453,0.03990783070980906,2,0.004,2,0.003981562454452704,0.007981562454451988,-0.09218772773648222,-0.1001692901909342,-0.1400771209007433,-0.1400771209007433,0,llm_sell,2722.665574112111,2787.868851775779,10.86721294394457,18,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,537,1729725300000,1729725300000,1729755900000,1729755900000,2523.7,2524.20474,2544.41,2543.901118,0.007924872211435591,0.001,0.02008204563933906,0.001,0.02008204563933906,0.04016409127867813,2,0.004,2,0.004032824820699766,0.00803282482069928,0.1641241034988314,0.1560912786781321,0.115927187399454,0.115927187399454,0,llm_sell,2503.371258093491,2564.357483813018,10.16437095325446,34,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,538,1729846800000,1729846800000,1729863000000,1729863000000,2527,2527.5054,2529.37,2528.864126,0.007914523149980214,0.001,0.02000937683419074,0.001,0.02000937683419074,0.04001875366838148,2,0.004,2,0.004003751483973091,0.008003751483972754,0.01875741986545224,0.01075366838147949,-0.02926508528690199,-0.02926508528690199,0,llm_sell,2503.648587130222,2573.702825739556,11.67570643488889,18,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,539,1729918800000,1729918800000,1729941300000,1729941300000,2461.46,2461.952292,2463.32,2462.827336,0.008125258992630389,0.001,0.02000755497956497,0.001,0.02000755497956497,0.04001510995912995,2,0.003999999999999999,2,0.004003022596345258,0.008003022596343499,0.01511298172629356,0.007109959129950058,-0.03290515082917989,-0.03290515082917989,0,llm_sell,2439.092594117275,2506.194811765449,11.18370294136219,25,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,540,1729965600000,1729965600000,1729982700000,1729982700000,2484.64,2485.136928,2486.69,2486.192662,0.008049455856784082,0.001,0.02000824904211475,0.001,0.02000824904211475,0.04001649808422951,2,0.004,2,0.004003300276901282,0.008003300276902509,0.01650138450640883,0.008498084229506323,-0.03151841385472319,-0.03151841385472319,0,trailing_stop,2469.124200757575,2515.67159848485,7.75789962121268,19,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,541,1730034900000,1730034900000,1730036700000,1730036700000,2497.59,2498.089518,2484.74,2484.243052,0.008007719441541645,0.001,0.01994856069250758,0.001,0.01994856069250758,0.03989712138501515,2,0.004,2,0.003979420161035237,0.007979420161035672,-0.1028991948238131,-0.1108786149848487,-0.1507757363698639,-0.1507757363698639,0,stop_loss,2485.43988695007,2521.890226099861,6.075056524965142,2,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,542,1730064600000,1730064600000,1730075400000,1730075400000,2512.61,2513.112522,2501.51,2501.009698,0.007959850514007346,0.001,0.01995583166508133,0.001,0.01995583166508133,0.03991166333016266,2,0.004,2,0.003982329131858904,0.007982329131856453,-0.08835434070548082,-0.09633666983733727,-0.1362483331674999,-0.1362483331674999,0,stop_loss,2499.729591264133,2538.370817471735,6.440204367933746,12,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,543,1730098800000,1730098800000,1730123100000,1730123100000,2516.47,2516.973294,2513.85,2513.34723,0.007947640941477546,0.001,0.01998959067264859,0.001,0.01998959067264859,0.03997918134529718,2,0.004,2,0.003995835436146665,0.007995835436147868,-0.0208228192666703,-0.02881865470281817,-0.06879783604811535,-0.06879783604811535,0,trailing_stop,2500.028105160151,2549.353789679697,8.220947419924384,27,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,544,1730152800000,1730152800000,1730185200000,1730185200000,2581.05,2581.56621,2610.25,2609.72795,0.007748784409445768,0.001,0.02011310962592743,0.001,0.02011310962592743,0.04022621925185486,2,0.004,2,0.004045252900951163,0.008045252900949706,0.226264504755815,0.2182192518548653,0.1779930326030105,0.1779930326030105,0,llm_sell,2553.257797343411,2636.634405313179,13.89610132829476,36,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,545,1730190600000,1730190600000,1730205900000,1730205900000,2629.47,2629.995894,2617.94,2617.416412,0.007606095524953699,0.001,0.01995615962912679,0.001,0.01995615962912679,0.03991231925825357,2,0.004,2,0.003982460343719458,0.007982460343718675,-0.08769828140271421,-0.09568074174643289,-0.1355930610046865,-0.1355930610046865,0,llm_sell,2612.28167204325,2663.846655913499,8.594163978374883,17,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,546,1730220300000,1730220300000,1730229300000,1730229300000,2669.38,2669.913876,2637.17,2636.642566,0.007492376506904225,0.001,0.01987935940930104,0.001,0.01987935940930104,0.03975871881860207,2,0.004,2,0.003951734110542523,0.007951734110542896,-0.2413294472873853,-0.2492811813979282,-0.2890399002165303,-0.2890399002165303,0,stop_loss,2645.527110414122,2717.085779171757,11.92644479293923,10,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,547,1730281500000,1730281500000,1730286000000,1730286000000,2692.3,2692.83846,2668.01,2667.476398,0.007428592653121866,0.001,0.01990979778627939,0.001,0.01990979778627939,0.03981959557255878,2,0.004,2,0.003963911896891135,0.007963911896889136,-0.1804405155443299,-0.188404427441219,-0.2282240230137778,-0.2282240230137778,0,stop_loss,2670.13480891429,2736.63038217142,11.08259554285494,5,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,548,1730296800000,1730296800000,1730301300000,1730301300000,2717.36,2717.903472,2684.44,2683.903112,0.007360084788176759,0.001,0.01987887723378573,0.001,0.01987887723378573,0.03975775446757146,2,0.004,2,0.003951541201754644,0.007951541201754148,-0.2422939912267794,-0.2502455324285336,-0.2900032868961051,-0.2900032868961051,0,stop_loss,2687.453407118604,2777.173185762791,14.95329644069775,5,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,549,1730456100000,1730456100000,1730468700000,1730468700000,2518.33,2518.833666,2573.71,2573.195258,0.007941770935500908,0.001,0.02021986365567658,0.001,0.02021986365567658,0.04043972731135316,2,0.004,2,0.004087963054881609,0.008087963054880909,0.4398152744080412,0.4317273113531603,0.3912875840418071,0.3912875840418071,0,take_profit,2499.170610381238,2556.648779237524,9.579694809380852,14,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,550,1730469600000,1730469600000,1730474100000,1730474100000,2577.61,2578.125522,2547.37,2546.860526,0.007759125701715931,0.001,0.01988270548298618,0.001,0.01988270548298618,0.03976541096597236,2,0.004,2,0.003953072807756022,0.007953072807756811,-0.2346359612198916,-0.2425890340276484,-0.2823544449936207,-0.2823544449936207,0,stop_loss,2552.398023483545,2628.033953032911,12.60598825822754,5,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,551,1730776500000,1730776500000,1730790900000,1730790900000,2418.11,2418.593622,2423.26,2422.775348,0.008270922331903841,0.001,0.02002129336547965,0.001,0.02002129336547965,0.0400425867309593,2,0.003999999999999999,2,0.004008519050001861,0.008008519050000516,0.04259525000930554,0.03458673095930502,-0.005455855771654278,-0.005455855771654278,0,llm_sell,2393.680914163612,2466.968171672776,12.21454291819401,16,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,552,1730791800000,1730791800000,1730819700000,1730819700000,2440.19,2440.678038,2438,2437.5124,0.008196083091890386,0.001,0.01999102708395658,0.001,0.01999102708395658,0.03998205416791316,2,0.004,2,0.003996410115605752,0.007996410115604848,-0.01794942197124039,-0.02594583208684524,-0.0659278862547584,-0.0659278862547584,0,trailing_stop,2422.020034290593,2476.529931418814,9.084982854703394,31,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,553,1730852100000,1730852100000,1730854800000,1730854800000,2453.21,2453.700642,2509.1,2508.59818,0.008152583757607379,0.001,0.02022777838831571,0.001,0.02022777838831571,0.04045555677663143,2,0.004,2,0.004091129581242535,0.008091129581240086,0.4556479062126754,0.4475567766314353,0.4071012198548039,0.4071012198548039,0,take_profit,2427.451598028997,2504.726803942007,12.8792009855018,3,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,554,1730859300000,1730859300000,1730884500000,1730884500000,2540.4,2540.90808,2620.69,2620.165862,0.007872775940796726,0.001,0.02031598937962526,0.001,0.02031598937962526,0.04063197875925052,2,0.004,2,0.004126421036057314,0.008126421036055986,0.6321051802865688,0.6239787592505128,0.5833467804912623,0.5833467804912623,0,take_profit,2500.339243173562,2620.521513652876,20.03037841321902,28,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,555,1730906100000,1730906100000,1730933100000,1730933100000,2661.5,2662.0323,2735.6,2735.05288,0.007514559458951719,0.001,0.02027835874506857,0.001,0.02027835874506857,0.04055671749013714,2,0.004,2,0.004111365771181664,0.008111365771178436,0.5568288559083217,0.5487174901371432,0.5081607726470061,0.5081607726470061,0,take_profit,2625.238290823369,2734.023418353261,18.13085458831524,30,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,556,1730941200000,1730941200000,1730947500000,1730947500000,2777.22,2777.775444,2872.06,2871.485588,0.007201446050366914,0.001,0.02034142427319406,0.001,0.02034142427319406,0.04068284854638812,2,0.004,2,0.004136597028683359,0.008136597028683523,0.6829851434167992,0.6748485463881156,0.6341656978417275,0.6341656978417275,0,take_profit,2738.550605789619,2854.558788420762,19.33469710519062,7,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,557,1730998800000,1730998800000,1731024000000,1731024000000,2860.69,2861.262138,2943.1,2942.51138,0.006991320275877498,0.001,0.02028801973649714,0.001,0.02028801973649714,0.04057603947299428,2,0.004,2,0.004115230940787013,0.008115230940786922,0.5761547039350635,0.5680394729942766,0.5274634335212823,0.5274634335212823,0,take_profit,2824.446807436681,2933.176385126638,18.12159628165945,28,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,558,1731112200000,1731112200000,1731132000000,1731132000000,2986.88,2987.477376,3052.74,3052.129452,0.006695950289265052,0.001,0.02022045354349689,0.001,0.02022045354349689,0.04044090708699378,2,0.003999999999999999,2,0.004088199057210198,0.008088199057208978,0.4409952860509941,0.4329070869937852,0.3924661799067914,0.3924661799067914,0,take_profit,2956.512097169199,3047.615805661602,15.18395141540048,22,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,559,1731192300000,1731192300000,1731215700000,1731215700000,3134.68,3135.306936,3212.23,3211.587554,0.006380236579172356,0.001,0.02024734419462274,0.001,0.02024734419462274,0.04049468838924547,2,0.004,2,0.004098957469342963,0.008098957469342694,0.4947873467148174,0.4866883892454747,0.4461937008562292,0.4461937008562292,0,take_profit,3103.128720374304,3197.782559251392,15.7756398128482,26,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,560,1731239100000,1731239100000,1731249000000,1731249000000,3220.05,3220.69401,3175.49,3174.854902,0.006211083678824863,0.001,0.01986164473222465,0.001,0.01986164473222465,0.03972328946444931,2,0.004,2,0.003944646822254313,0.007944646822252599,-0.2767658887284384,-0.284710535550691,-0.3244338250151403,-0.3244338250151403,0,stop_loss,3186.067287076853,3288.015425846294,16.99135646157364,11,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,561,1731319200000,1731319200000,1731330000000,1731330000000,3192.27,3192.908454,3153.32,3152.689336,0.006265134214837717,0.001,0.0198780109138638,0.001,0.0198780109138638,0.0397560218277276,2,0.004,2,0.003951194604466414,0.007951194604464612,-0.2440269776679279,-0.2519781722723926,-0.2917341941001201,-0.2917341941001201,0,stop_loss,3155.458572193539,3265.892855612922,18.40571390323035,12,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,562,1731338100000,1731338100000,1731350700000,1731350700000,3222.35,3222.99447,3323.38,3322.715324,0.006206650425931386,0.001,0.02031346624047667,0.001,0.02031346624047667,0.04062693248095334,2,0.004,2,0.00412541157850637,0.008125411578503883,0.6270578925318492,0.6189324809533453,0.5783055484723919,0.5783055484723919,0,take_profit,3175.103289335178,3316.843421329643,23.62335533241064,14,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,563,1731357000000,1731357000000,1731406500000,1731406500000,3356.02,3356.691204,3330.09,3329.423982,0.005959440051012807,0.001,0.01992275131256667,0.001,0.01992275131256667,0.03984550262513334,2,0.003999999999999999,2,0.003969094343895447,0.007969094343893396,-0.1545282805227611,-0.1624973748666545,-0.2023428774917878,-0.2023428774917878,0,stop_loss,3298.270985694899,3471.518028610203,28.8745071525507,55,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,564,1731438000000,1731438000000,1731456000000,1731456000000,3301.5,3302.1603,3234.6,3233.95308,0.006057852491291837,0.001,0.01979740536119946,0.001,0.01979740536119946,0.03959481072239891,2,0.004,2,0.003918945933666515,0.007918945933667376,-0.4052703316674244,-0.4131892776010918,-0.4527840883234907,-0.4527840883234907,0,stop_loss,3243.685345822965,3417.12930835407,28.90732708851752,20,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,565,1731504600000,1731504600000,1731509100000,1731509100000,3215.63,3216.273126,3319.86,3319.196028,0.006219621038490125,0.001,0.02032407072331083,0.001,0.02032407072331083,0.04064814144662166,2,0.004,2,0.004129654220168365,0.008129654220166871,0.6482711008418258,0.6401414466216589,0.5994933051750373,0.5994933051750373,0,take_profit,3174.019377809646,3298.851244380709,20.80531109517707,5,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,566,1731513600000,1731513600000,1731519000000,1731519000000,3328.62,3329.285724,3263.82,3263.167236,0.006008496013362895,0.001,0.01980536366422121,0.001,0.01980536366422121,0.03961072732844242,2,0.004,2,0.003922129891666817,0.00792212989166613,-0.389350541665914,-0.3972726715575801,-0.4368833988860226,-0.4368833988860226,0,stop_loss,3265.493171416644,3454.873657166711,31.56341429167783,6,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,567,1731548700000,1731548700000,1731566700000,1731566700000,3215.29,3215.933058,3184.65,3184.01307,0.006220278730689922,0.001,0.01990472438877986,0.001,0.01990472438877986,0.03980944877755972,2,0.003999999999999999,2,0.003961882131938332,0.007961882131939768,-0.1905893403083384,-0.1985512224402782,-0.2383606712178379,-0.2383606712178379,0,llm_sell,3166.472455851008,3312.925088297984,24.40877207449598,20,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,568,1731661200000,1731661200000,1731680100000,1731680100000,3090.97,3091.588194,3069,3068.3862,0.00647046072915622,0.001,0.01992893620449244,0.001,0.01992893620449244,0.03985787240898488,2,0.003999999999999999,2,0.003971568795556087,0.007971568795557465,-0.1421560222195609,-0.1501275910151183,-0.1899854634241032,-0.1899854634241032,0,stop_loss,3051.127592008879,3170.654815982242,19.92120399556058,21,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,569,1731701700000,1731701700000,1731715200000,1731715200000,3067.53,3068.143506,3074.22,3073.605156,0.006519903635824262,0.001,0.0200218047158463,0.001,0.0200218047158463,0.0400436094316926,2,0.003999999999999999,2,0.004008723631064732,0.008008723631063842,0.0436181553236617,0.03560943169259786,-0.004434177739094741,-0.004434177739094741,0,llm_sell,3025.095543315953,3152.398913368095,21.21722834202368,15,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,570,1731726900000,1731726900000,1731736800000,1731736800000,3132.87,3133.496574,3120.38,3119.755924,0.006383922728999288,0.001,0.01996014037607689,0.001,0.01996014037607689,0.03992028075215377,2,0.004,2,0.00398405296102296,0.007984052961022642,-0.07973519488519971,-0.08771924784622236,-0.1276395285983761,-0.1276395285983761,0,llm_sell,3102.424813000043,3193.760373999914,15.22259349997861,11,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,571,1731757500000,1731757500000,1731769200000,1731769200000,3195.2,3195.83904,3140.24,3139.611952,0.006259389083625439,0.001,0.01982802638958438,0.001,0.01982802638958438,0.03965605277916875,2,0.004,2,0.00393119679519279,0.007931196795193163,-0.3440160240360544,-0.3519472208312475,-0.3916032736104162,-0.3916032736104162,0,stop_loss,3162.772560466551,3260.054879066897,16.21371976672444,13,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,572,1731828600000,1731828600000,1731841200000,1731841200000,3143.72,3144.348744,3110.86,3110.237828,0.006361889735727101,0.001,0.01989549505681168,0.001,0.01989549505681168,0.03979099011362336,2,0.004,2,0.003958189660656802,0.007958189660656562,-0.2090516967159904,-0.217009886376647,-0.2568008764902704,-0.2568008764902704,0,llm_sell,3109.022065415661,3213.115869168678,17.34896729216965,14,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
donchian,573,1731889800000,1731889800000,1731921300000,1731921300000,3111.54,3112.162308,3114.15,3113.52717,0.006427685326237169,0.001,0.02000838645172487,0.001,0.02000838645172487,0.04001677290344974,2,0.004,2,0.004003355251740296,0.008003355251738817,0.01677625870147983,0.008772903449741014,-0.03124386945370872,-0.03124386945370872,0,llm_sell,3074.514623393681,3185.590753212638,18.51268830315943,35,NOT_AVAILABLE,NOT_AVAILABLE,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT,NOT_MODELED,NOT_MODELED,MARKET_TAKER_EQUIVALENT
